疾病病种,发病数,死亡数,date,year,month,url
新生儿破伤风,0,0,Oct-21,2021,10,http://wjw.jiangsu.gov.cn/art/2021/11/15/art_49513_10113826.html
猩红热,72,0,Oct-21,2021,10,http://wjw.jiangsu.gov.cn/art/2021/11/15/art_49513_10113826.html
布鲁氏菌病,22,0,Oct-21,2021,10,http://wjw.jiangsu.gov.cn/art/2021/11/15/art_49513_10113826.html
淋病,601,0,Oct-21,2021,10,http://wjw.jiangsu.gov.cn/art/2021/11/15/art_49513_10113826.html
梅毒,2568,1,Oct-21,2021,10,http://wjw.jiangsu.gov.cn/art/2021/11/15/art_49513_10113826.html
钩端螺旋体病,0,0,Oct-21,2021,10,http://wjw.jiangsu.gov.cn/art/2021/11/15/art_49513_10113826.html
血吸虫病,0,0,Oct-21,2021,10,http://wjw.jiangsu.gov.cn/art/2021/11/15/art_49513_10113826.html
疟疾,0,0,Oct-21,2021,10,http://wjw.jiangsu.gov.cn/art/2021/11/15/art_49513_10113826.html
人感染H7N9禽流感,0,0,Oct-21,2021,10,http://wjw.jiangsu.gov.cn/art/2021/11/15/art_49513_10113826.html
新型冠状病毒肺炎,1,0,Oct-21,2021,10,http://wjw.jiangsu.gov.cn/art/2021/11/15/art_49513_10113826.html
合计,8702,28,Nov-21,2021,11,http://wjw.jiangsu.gov.cn/art/2021/12/7/art_49513_10168913.html
鼠疫,0,0,Nov-21,2021,11,http://wjw.jiangsu.gov.cn/art/2021/12/7/art_49513_10168913.html
霍乱,0,0,Nov-21,2021,11,http://wjw.jiangsu.gov.cn/art/2021/12/7/art_49513_10168913.html
传染性非典型肺炎,0,0,Nov-21,2021,11,http://wjw.jiangsu.gov.cn/art/2021/12/7/art_49513_10168913.html
艾滋病,262,22,Nov-21,2021,11,http://wjw.jiangsu.gov.cn/art/2021/12/7/art_49513_10168913.html
病毒性肝炎,2643,1,Nov-21,2021,11,http://wjw.jiangsu.gov.cn/art/2021/12/7/art_49513_10168913.html
脊髓灰质炎,0,0,Nov-21,2021,11,http://wjw.jiangsu.gov.cn/art/2021/12/7/art_49513_10168913.html
人感染高致病性禽流感,0,0,Nov-21,2021,11,http://wjw.jiangsu.gov.cn/art/2021/12/7/art_49513_10168913.html
麻疹,8,0,Nov-21,2021,11,http://wjw.jiangsu.gov.cn/art/2021/12/7/art_49513_10168913.html
出血热,31,2,Nov-21,2021,11,http://wjw.jiangsu.gov.cn/art/2021/12/7/art_49513_10168913.html
狂犬病,2,0,Nov-21,2021,11,http://wjw.jiangsu.gov.cn/art/2021/12/7/art_49513_10168913.html
流行性乙型脑炎,1,0,Nov-21,2021,11,http://wjw.jiangsu.gov.cn/art/2021/12/7/art_49513_10168913.html
登革热,0,0,Nov-21,2021,11,http://wjw.jiangsu.gov.cn/art/2021/12/7/art_49513_10168913.html
炭疽,0,0,Nov-21,2021,11,http://wjw.jiangsu.gov.cn/art/2021/12/7/art_49513_10168913.html
痢疾,57,0,Nov-21,2021,11,http://wjw.jiangsu.gov.cn/art/2021/12/7/art_49513_10168913.html
肺结核,2245,3,Nov-21,2021,11,http://wjw.jiangsu.gov.cn/art/2021/12/7/art_49513_10168913.html
伤寒、副伤寒,10,0,Nov-21,2021,11,http://wjw.jiangsu.gov.cn/art/2021/12/7/art_49513_10168913.html
流行性脑脊髓膜炎,0,0,Nov-21,2021,11,http://wjw.jiangsu.gov.cn/art/2021/12/7/art_49513_10168913.html
百日咳,17,0,Nov-21,2021,11,http://wjw.jiangsu.gov.cn/art/2021/12/7/art_49513_10168913.html
白喉,0,0,Nov-21,2021,11,http://wjw.jiangsu.gov.cn/art/2021/12/7/art_49513_10168913.html
新生儿破伤风,0,0,Nov-21,2021,11,http://wjw.jiangsu.gov.cn/art/2021/12/7/art_49513_10168913.html
猩红热,164,0,Nov-21,2021,11,http://wjw.jiangsu.gov.cn/art/2021/12/7/art_49513_10168913.html
布鲁氏菌病,19,0,Nov-21,2021,11,http://wjw.jiangsu.gov.cn/art/2021/12/7/art_49513_10168913.html
淋病,667,0,Nov-21,2021,11,http://wjw.jiangsu.gov.cn/art/2021/12/7/art_49513_10168913.html
梅毒,2550,0,Nov-21,2021,11,http://wjw.jiangsu.gov.cn/art/2021/12/7/art_49513_10168913.html
钩端螺旋体病,0,0,Nov-21,2021,11,http://wjw.jiangsu.gov.cn/art/2021/12/7/art_49513_10168913.html
血吸虫病,1,0,Nov-21,2021,11,http://wjw.jiangsu.gov.cn/art/2021/12/7/art_49513_10168913.html
疟疾,6,0,Nov-21,2021,11,http://wjw.jiangsu.gov.cn/art/2021/12/7/art_49513_10168913.html
人感染H7N9禽流感,0,0,Nov-21,2021,11,http://wjw.jiangsu.gov.cn/art/2021/12/7/art_49513_10168913.html
新型冠状病毒肺炎,19,0,Nov-21,2021,11,http://wjw.jiangsu.gov.cn/art/2021/12/7/art_49513_10168913.html
合计,8666,44,Dec-21,2021,12,http://wjw.jiangsu.gov.cn/art/2022/1/12/art_49513_10314603.html
鼠疫,0,0,Dec-21,2021,12,http://wjw.jiangsu.gov.cn/art/2022/1/12/art_49513_10314603.html
霍乱,0,0,Dec-21,2021,12,http://wjw.jiangsu.gov.cn/art/2022/1/12/art_49513_10314603.html
传染性非典型肺炎,0,0,Dec-21,2021,12,http://wjw.jiangsu.gov.cn/art/2022/1/12/art_49513_10314603.html
艾滋病,240,35,Dec-21,2021,12,http://wjw.jiangsu.gov.cn/art/2022/1/12/art_49513_10314603.html
病毒性肝炎,2845,1,Dec-21,2021,12,http://wjw.jiangsu.gov.cn/art/2022/1/12/art_49513_10314603.html
脊髓灰质炎,0,0,Dec-21,2021,12,http://wjw.jiangsu.gov.cn/art/2022/1/12/art_49513_10314603.html
人感染高致病性禽流感,0,0,Dec-21,2021,12,http://wjw.jiangsu.gov.cn/art/2022/1/12/art_49513_10314603.html
麻疹,0,0,Dec-21,2021,12,http://wjw.jiangsu.gov.cn/art/2022/1/12/art_49513_10314603.html
出血热,62,0,Dec-21,2021,12,http://wjw.jiangsu.gov.cn/art/2022/1/12/art_49513_10314603.html
狂犬病,0,1,Dec-21,2021,12,http://wjw.jiangsu.gov.cn/art/2022/1/12/art_49513_10314603.html
流行性乙型脑炎,0,0,Dec-21,2021,12,http://wjw.jiangsu.gov.cn/art/2022/1/12/art_49513_10314603.html
登革热,0,0,Dec-21,2021,12,http://wjw.jiangsu.gov.cn/art/2022/1/12/art_49513_10314603.html
炭疽,0,0,Dec-21,2021,12,http://wjw.jiangsu.gov.cn/art/2022/1/12/art_49513_10314603.html
痢疾,67,0,Dec-21,2021,12,http://wjw.jiangsu.gov.cn/art/2022/1/12/art_49513_10314603.html
肺结核,2006,7,Dec-21,2021,12,http://wjw.jiangsu.gov.cn/art/2022/1/12/art_49513_10314603.html
伤寒、副伤寒,3,0,Dec-21,2021,12,http://wjw.jiangsu.gov.cn/art/2022/1/12/art_49513_10314603.html
流行性脑脊髓膜炎,1,0,Dec-21,2021,12,http://wjw.jiangsu.gov.cn/art/2022/1/12/art_49513_10314603.html
百日咳,20,0,Dec-21,2021,12,http://wjw.jiangsu.gov.cn/art/2022/1/12/art_49513_10314603.html
白喉,0,0,Dec-21,2021,12,http://wjw.jiangsu.gov.cn/art/2022/1/12/art_49513_10314603.html
新生儿破伤风,0,0,Dec-21,2021,12,http://wjw.jiangsu.gov.cn/art/2022/1/12/art_49513_10314603.html
猩红热,289,0,Dec-21,2021,12,http://wjw.jiangsu.gov.cn/art/2022/1/12/art_49513_10314603.html
布鲁氏菌病,14,0,Dec-21,2021,12,http://wjw.jiangsu.gov.cn/art/2022/1/12/art_49513_10314603.html
淋病,653,0,Dec-21,2021,12,http://wjw.jiangsu.gov.cn/art/2022/1/12/art_49513_10314603.html
梅毒,2457,0,Dec-21,2021,12,http://wjw.jiangsu.gov.cn/art/2022/1/12/art_49513_10314603.html
钩端螺旋体病,0,0,Dec-21,2021,12,http://wjw.jiangsu.gov.cn/art/2022/1/12/art_49513_10314603.html
血吸虫病,0,0,Dec-21,2021,12,http://wjw.jiangsu.gov.cn/art/2022/1/12/art_49513_10314603.html
疟疾,3,0,Dec-21,2021,12,http://wjw.jiangsu.gov.cn/art/2022/1/12/art_49513_10314603.html
人感染H7N9禽流感,0,0,Dec-21,2021,12,http://wjw.jiangsu.gov.cn/art/2022/1/12/art_49513_10314603.html
新型冠状病毒肺炎,6,0,Dec-21,2021,12,http://wjw.jiangsu.gov.cn/art/2022/1/12/art_49513_10314603.html
合计,6707,24,Feb-21,2021,2,http://wjw.jiangsu.gov.cn/art/2021/3/3/art_49513_9686289.html
鼠疫,0,0,Feb-21,2021,2,http://wjw.jiangsu.gov.cn/art/2021/3/3/art_49513_9686289.html
霍乱,0,0,Feb-21,2021,2,http://wjw.jiangsu.gov.cn/art/2021/3/3/art_49513_9686289.html
传染性非典型肺炎,0,0,Feb-21,2021,2,http://wjw.jiangsu.gov.cn/art/2021/3/3/art_49513_9686289.html
艾滋病,63,15,Feb-21,2021,2,http://wjw.jiangsu.gov.cn/art/2021/3/3/art_49513_9686289.html
病毒性肝炎,2067,0,Feb-21,2021,2,http://wjw.jiangsu.gov.cn/art/2021/3/3/art_49513_9686289.html
脊髓灰质炎,0,0,Feb-21,2021,2,http://wjw.jiangsu.gov.cn/art/2021/3/3/art_49513_9686289.html
人感染高致病性禽流感,0,0,Feb-21,2021,2,http://wjw.jiangsu.gov.cn/art/2021/3/3/art_49513_9686289.html
麻疹,0,0,Feb-21,2021,2,http://wjw.jiangsu.gov.cn/art/2021/3/3/art_49513_9686289.html
出血热,11,1,Feb-21,2021,2,http://wjw.jiangsu.gov.cn/art/2021/3/3/art_49513_9686289.html
狂犬病,3,3,Feb-21,2021,2,http://wjw.jiangsu.gov.cn/art/2021/3/3/art_49513_9686289.html
流行性乙型脑炎,0,0,Feb-21,2021,2,http://wjw.jiangsu.gov.cn/art/2021/3/3/art_49513_9686289.html
登革热,0,0,Feb-21,2021,2,http://wjw.jiangsu.gov.cn/art/2021/3/3/art_49513_9686289.html
炭疽,0,0,Feb-21,2021,2,http://wjw.jiangsu.gov.cn/art/2021/3/3/art_49513_9686289.html
痢疾,54,0,Feb-21,2021,2,http://wjw.jiangsu.gov.cn/art/2021/3/3/art_49513_9686289.html
肺结核,1909,5,Feb-21,2021,2,http://wjw.jiangsu.gov.cn/art/2021/3/3/art_49513_9686289.html
伤寒、副伤寒,8,0,Feb-21,2021,2,http://wjw.jiangsu.gov.cn/art/2021/3/3/art_49513_9686289.html
流行性脑脊髓膜炎,0,0,Feb-21,2021,2,http://wjw.jiangsu.gov.cn/art/2021/3/3/art_49513_9686289.html
百日咳,0,0,Feb-21,2021,2,http://wjw.jiangsu.gov.cn/art/2021/3/3/art_49513_9686289.html
白喉,0,0,Feb-21,2021,2,http://wjw.jiangsu.gov.cn/art/2021/3/3/art_49513_9686289.html
