"date","year","month","disease_en","value","province","value_norm","out_label"
"2008.03",2008,3,"Enteric fever",1,"Gansu",-0.920795387509225,""
"2008.03",2008,3,"Enteric fever",128,"Guangdong",0.189084139372006,""
"2008.03",2008,3,"Enteric fever",82,"Guangxi",-0.386993530612589,""
"2008.03",2008,3,"Enteric fever",87,"Guizhou",0.348566070649663,""
"2008.03",2008,3,"Enteric fever",3,"Hainan",-0.103935923001183,""
"2008.03",2008,3,"Enteric fever",24,"Hebei",0.220920056459795,""
"2008.03",2008,3,"Enteric fever",2,"Heilongjiang",-0.154713133845783,""
"2008.03",2008,3,"Enteric fever",8,"Henan",-0.403726430717037,""
"2008.03",2008,3,"Enteric fever",33,"Hubei",0.395909868065702,""
"2008.03",2008,3,"Enteric fever",61,"Hunan",-0.625726464367015,""
"2008.03",2008,3,"Enteric fever",1,"Inner Mongolia",-0.789617165650035,""
"2008.03",2008,3,"Enteric fever",13,"Jiangsu",-0.237757730127749,""
"2008.03",2008,3,"Enteric fever",13,"Jiangxi",-0.747212670740933,""
"2008.03",2008,3,"Enteric fever",2,"Jilin",0.894595225046406,""
"2008.03",2008,3,"Enteric fever",14,"Liaoning",0.0426977803516021,""
"2008.03",2008,3,"Enteric fever",0,"Ningxia",-0.924554573952656,""
"2008.03",2008,3,"Enteric fever",0,"Qinghai",-0.781268838692567,""
"2008.03",2008,3,"Enteric fever",3,"Shaanxi",-0.0084178993870676,""
"2008.03",2008,3,"Enteric fever",2,"Shandong",-0.724611203086074,""
"2008.03",2008,3,"Enteric fever",4,"Shanghai",0.852141219901446,""
"2008.03",2008,3,"Enteric fever",20,"Shanxi",-0.547913371872884,""
"2008.03",2008,3,"Enteric fever",27,"Sichuan",0.0172967634958549,""
"2008.03",2008,3,"Enteric fever",0,"Tianjin",-0.73311258913822,""
"2008.03",2008,3,"Enteric fever",0,"Tibet",-0.112806676003707,""
"2008.03",2008,3,"Enteric fever",19,"Xinjiang",-0.0736250449749519,""
"2008.03",2008,3,"Enteric fever",229,"Yunnan",-0.368576640537406,""
"2008.03",2008,3,"Enteric fever",95,"Zhejiang",1.54871797529533,""
"2008.04",2008,4,"Enteric fever",17,"Anhui",-0.0979645766177824,""
"2008.04",2008,4,"Enteric fever",2,"Beijing",0.375167753498408,""
"2008.04",2008,4,"Enteric fever",26,"Chongqing",2.06019095029872,""
"2008.04",2008,4,"Enteric fever",31,"Fujian",-0.61919451136726,""
"2008.04",2008,4,"Enteric fever",4,"Gansu",0.0793789127163125,""
"2008.04",2008,4,"Enteric fever",132,"Guangdong",0.28393496826665,""
"2008.04",2008,4,"Enteric fever",88,"Guangxi",-0.247029873482224,""
"2008.04",2008,4,"Enteric fever",108,"Guizhou",0.771492903037921,""
"2008.04",2008,4,"Enteric fever",5,"Hainan",0.557860158149208,""
"2008.04",2008,4,"Enteric fever",15,"Hebei",-0.932134810713261,""
"2008.04",2008,4,"Enteric fever",2,"Heilongjiang",-0.154713133845783,""
"2008.04",2008,4,"Enteric fever",7,"Henan",-0.468635309729624,""
"2008.04",2008,4,"Enteric fever",25,"Hubei",-0.1036811484621,""
"2008.04",2008,4,"Enteric fever",81,"Hunan",-0.0947864130139861,""
"2008.04",2008,4,"Enteric fever",1,"Inner Mongolia",-0.789617165650035,""
"2008.04",2008,4,"Enteric fever",18,"Jiangsu",0.123393252344781,""
"2008.04",2008,4,"Enteric fever",33,"Jiangxi",0.780509172451538,""
"2008.04",2008,4,"Enteric fever",2,"Jilin",0.894595225046406,""
"2008.04",2008,4,"Enteric fever",25,"Liaoning",1.22446215266369,""
"2008.04",2008,4,"Enteric fever",1,"Ningxia",-0.271927815868428,""
"2008.04",2008,4,"Enteric fever",1,"Qinghai",0.121530708241066,""
"2008.04",2008,4,"Enteric fever",3,"Shaanxi",-0.0084178993870676,""
"2008.04",2008,4,"Enteric fever",3,"Shandong",-0.519856429963613,""
"2008.04",2008,4,"Enteric fever",6,"Shanghai",1.76616979096892,""
"2008.04",2008,4,"Enteric fever",11,"Shanxi",-1.03851947781008,""
"2008.04",2008,4,"Enteric fever",18,"Sichuan",-0.661994311977715,""
"2008.04",2008,4,"Enteric fever",0,"Tianjin",-0.73311258913822,""
"2008.04",2008,4,"Enteric fever",0,"Tibet",-0.112806676003707,""
"2008.04",2008,4,"Enteric fever",18,"Xinjiang",-0.110727429844219,""
"2008.04",2008,4,"Enteric fever",321,"Yunnan",0.204596178293762,""
"2008.04",2008,4,"Enteric fever",114,"Zhejiang",2.11086574668786,""
"2008.05",2008,5,"Enteric fever",23,"Anhui",0.50553912532706,""
"2008.05",2008,5,"Enteric fever",1,"Beijing",-0.204299271707054,""
"2008.05",2008,5,"Enteric fever",31,"Chongqing",2.67440510769957,""
"2008.05",2008,5,"Enteric fever",48,"Fujian",0.266036671460758,""
"2008.05",2008,5,"Enteric fever",5,"Gansu",0.412770346124825,""
"2008.05",2008,5,"Enteric fever",172,"Guangdong",1.23244325721309,""
"2008.05",2008,5,"Enteric fever",113,"Guangxi",0.336152031227627,""
"2008.05",2008,5,"Enteric fever",145,"Guizhou",1.51664970296009,""
"2008.05",2008,5,"Enteric fever",1,"Hainan",-0.765732004151574,""
"2008.05",2008,5,"Enteric fever",36,"Hebei",1.75832654602387,""
"2008.05",2008,5,"Enteric fever",3,"Heilongjiang",0.44866808815277,""
"2008.05",2008,5,"Enteric fever",14,"Henan",-0.0142731566415114,""
"2008.05",2008,5,"Enteric fever",47,"Hubei",1.27019414698935,""
"2008.05",2008,5,"Enteric fever",105,"Hunan",0.542341648609648,""
"2008.05",2008,5,"Enteric fever",3,"Inner Mongolia",0.122829336878894,""
"2008.05",2008,5,"Enteric fever",22,"Jiangsu",0.412314038322805,""
"2008.05",2008,5,"Enteric fever",46,"Jiangxi",1.77352837052664,""
"2008.05",2008,5,"Enteric fever",2,"Jilin",0.894595225046406,""
"2008.05",2008,5,"Enteric fever",27,"Liaoning",1.43932840217497,""
"2008.05",2008,5,"Enteric fever",1,"Ningxia",-0.271927815868428,""
"2008.05",2008,5,"Enteric fever",0,"Qinghai",-0.781268838692567,""
"2008.05",2008,5,"Enteric fever",4,"Shaanxi",0.429312868740449,""
"2008.05",2008,5,"Enteric fever",7,"Shandong",0.29916266252623,""
"2008.05",2008,5,"Enteric fever",3,"Shanghai",0.39512693436771,""
"2008.05",2008,5,"Enteric fever",13,"Shanxi",-0.929495898712928,""
"2008.05",2008,5,"Enteric fever",29,"Sichuan",0.168250335823315,""
"2008.05",2008,5,"Enteric fever",2,"Tianjin",-0.00234221274485054,""
"2008.05",2008,5,"Enteric fever",0,"Tibet",-0.112806676003707,""
"2008.05",2008,5,"Enteric fever",34,"Xinjiang",0.482910728064055,""
"2008.05",2008,5,"Enteric fever",438,"Yunnan",0.933522480502965,""
"2008.05",2008,5,"Enteric fever",143,"Zhejiang",2.96888076618173,""
"2008.06",2008,6,"Enteric fever",24,"Anhui",0.6061230756512,""
"2008.06",2008,6,"Enteric fever",2,"Beijing",0.375167753498408,""
"2008.06",2008,6,"Enteric fever",24,"Chongqing",1.81450528733838,""
"2008.06",2008,6,"Enteric fever",35,"Fujian",-0.410904821290079,""
"2008.06",2008,6,"Enteric fever",5,"Gansu",0.412770346124825,""
"2008.06",2008,6,"Enteric fever",194,"Guangdong",1.75412281613364,""
"2008.06",2008,6,"Enteric fever",151,"Guangxi",1.2225885263866,""
"2008.06",2008,6,"Enteric fever",216,"Guizhou",2.94654518389182,""
"2008.06",2008,6,"Enteric fever",3,"Hainan",-0.103935923001183,""
"2008.06",2008,6,"Enteric fever",23,"Hebei",0.092802848996122,""
"2008.06",2008,6,"Enteric fever",7,"Heilongjiang",2.86219297614698,""
"2008.06",2008,6,"Enteric fever",11,"Henan",-0.208999793679274,""
"2008.06",2008,6,"Enteric fever",41,"Hubei",0.895500884593503,""
"2008.06",2008,6,"Enteric fever",116,"Hunan",0.834358676853814,""
"2008.06",2008,6,"Enteric fever",8,"Inner Mongolia",2.40394559320122,""
"2008.06",2008,6,"Enteric fever",47,"Jiangsu",2.21806895068545,""
"2008.06",2008,6,"Enteric fever",42,"Jiangxi",1.46798400188815,""
"2008.06",2008,6,"Enteric fever",1,"Jilin",-0.0420279635927842,""
"2008.06",2008,6,"Enteric fever",35,"Liaoning",2.29879340022013,""
"2008.06",2008,6,"Enteric fever",0,"Ningxia",-0.924554573952656,""
"2008.06",2008,6,"Enteric fever",0,"Qinghai",-0.781268838692567,""
"2008.06",2008,6,"Enteric fever",2,"Shaanxi",-0.446148667514584,""
"2008.06",2008,6,"Enteric fever",16,"Shandong",2.14195562062838,""
"2008.06",2008,6,"Enteric fever",3,"Shanghai",0.39512693436771,""
"2008.06",2008,6,"Enteric fever",33,"Shanxi",0.160739892258627,""
"2008.06",2008,6,"Enteric fever",29,"Sichuan",0.168250335823315,""
"2008.06",2008,6,"Enteric fever",3,"Tianjin",0.363042975451834,""
"2008.06",2008,6,"Enteric fever",24,"Tibet",12.3091990580516,"*"
"2008.06",2008,6,"Enteric fever",47,"Xinjiang",0.965241731364527,""
"2008.06",2008,6,"Enteric fever",511,"Yunnan",1.38832265196683,""
"2008.06",2008,6,"Enteric fever",174,"Zhejiang",3.88606923529586,""
"2008.07",2008,7,"Enteric fever",27,"Anhui",0.907874926623621,""
"2008.07",2008,7,"Enteric fever",1,"Beijing",-0.204299271707054,""
"2008.07",2008,7,"Enteric fever",25,"Chongqing",1.93734811881855,""
"2008.07",2008,7,"Enteric fever",61,"Fujian",0.942978164211595,""
"2008.07",2008,7,"Enteric fever",10,"Gansu",2.07972751316739,""
"2008.07",2008,7,"Enteric fever",170,"Guangdong",1.18501784276577,""
"2008.07",2008,7,"Enteric fever",164,"Guangxi",1.52584311683572,""
"2008.07",2008,7,"Enteric fever",229,"Guizhou",3.20835703251312,""
"2008.07",2008,7,"Enteric fever",5,"Hainan",0.557860158149208,""
"2008.07",2008,7,"Enteric fever",28,"Hebei",0.733388886314487,""
"2008.07",2008,7,"Enteric fever",3,"Heilongjiang",0.44866808815277,""
"2008.07",2008,7,"Enteric fever",16,"Henan",0.115544601383664,""
"2008.07",2008,7,"Enteric fever",45,"Hubei",1.1452963928574,""
"2008.07",2008,7,"Enteric fever",132,"Hunan",1.25911071793624,""
"2008.07",2008,7,"Enteric fever",1,"Inner Mongolia",-0.789617165650035,""
"2008.07",2008,7,"Enteric fever",35,"Jiangsu",1.35130659275138,""
"2008.07",2008,7,"Enteric fever",53,"Jiangxi",2.30823101564401,""
"2008.07",2008,7,"Enteric fever",4,"Jilin",2.76784160232479,""
"2008.07",2008,7,"Enteric fever",27,"Liaoning",1.43932840217497,""
"2008.07",2008,7,"Enteric fever",7,"Ningxia",3.64383273263694,""
"2008.07",2008,7,"Enteric fever",1,"Qinghai",0.121530708241066,""
"2008.07",2008,7,"Enteric fever",4,"Shaanxi",0.429312868740449,""
"2008.07",2008,7,"Enteric fever",6,"Shandong",0.0944078894037695,""
"2008.07",2008,7,"Enteric fever",4,"Shanghai",0.852141219901446,""
"2008.07",2008,7,"Enteric fever",50,"Shanxi",1.08744031458445,""
"2008.07",2008,7,"Enteric fever",49,"Sichuan",1.67778605909792,""
"2008.07",2008,7,"Enteric fever",2,"Tianjin",-0.00234221274485054,""
"2008.07",2008,7,"Enteric fever",0,"Tibet",-0.112806676003707,""
"2008.07",2008,7,"Enteric fever",65,"Xinjiang",1.63308465901134,""
"2008.07",2008,7,"Enteric fever",592,"Yunnan",1.89296393811166,""
"2008.07",2008,7,"Enteric fever",192,"Zhejiang",4.41863028187825,""
"2008.08",2008,8,"Enteric fever",23,"Anhui",0.50553912532706,""
"2008.08",2008,8,"Enteric fever",3,"Beijing",0.954634778703871,""
"2008.08",2008,8,"Enteric fever",29,"Chongqing",2.42871944473923,""
"2008.08",2008,8,"Enteric fever",51,"Fujian",0.422253939018643,""
"2008.08",2008,8,"Enteric fever",6,"Gansu",0.746161779533337,""
"2008.08",2008,8,"Enteric fever",152,"Guangdong",0.758189112739872,""
"2008.08",2008,8,"Enteric fever",147,"Guangxi",1.12927942163303,""
"2008.08",2008,8,"Enteric fever",368,"Guizhou",6.00772987546397,""
"2008.08",2008,8,"Enteric fever",5,"Hainan",0.557860158149208,""
"2008.08",2008,8,"Enteric fever",23,"Hebei",0.092802848996122,""
"2008.08",2008,8,"Enteric fever",4,"Heilongjiang",1.05204931015132,""
"2008.08",2008,8,"Enteric fever",26,"Henan",0.764633391509539,""
"2008.08",2008,8,"Enteric fever",48,"Hubei",1.33264302405533,""
"2008.08",2008,8,"Enteric fever",140,"Hunan",1.47148673847745,""
"2008.08",2008,8,"Enteric fever",3,"Inner Mongolia",0.122829336878894,""
"2008.08",2008,8,"Enteric fever",37,"Jiangsu",1.49576698574039,""
"2008.08",2008,8,"Enteric fever",54,"Jiangxi",2.38461710780363,""
"2008.08",2008,8,"Enteric fever",3,"Jilin",1.8312184136856,""
"2008.08",2008,8,"Enteric fever",28,"Liaoning",1.54676152693062,""
"2008.08",2008,8,"Enteric fever",4,"Ningxia",1.68595245838426,""
"2008.08",2008,8,"Enteric fever",0,"Qinghai",-0.781268838692567,""
"2008.08",2008,8,"Enteric fever",2,"Shaanxi",-0.446148667514584,""
"2008.08",2008,8,"Enteric fever",26,"Shandong",4.18950335185299,""
"2008.08",2008,8,"Enteric fever",5,"Shanghai",1.30915550543518,""
"2008.08",2008,8,"Enteric fever",45,"Shanxi",0.81488136684156,""
"2008.08",2008,8,"Enteric fever",39,"Sichuan",0.923018197460615,""
"2008.08",2008,8,"Enteric fever",4,"Tianjin",0.728428163648519,""
"2008.08",2008,8,"Enteric fever",0,"Tibet",-0.112806676003707,""
"2008.08",2008,8,"Enteric fever",95,"Xinjiang",2.74615620508935,""
"2008.08",2008,8,"Enteric fever",540,"Yunnan",1.56899669268535,""
"2008.08",2008,8,"Enteric fever",164,"Zhejiang",3.59020198719452,""
"2008.09",2008,9,"Enteric fever",16,"Anhui",-0.198548526941923,""
"2008.09",2008,9,"Enteric fever",2,"Beijing",0.375167753498408,""
"2008.09",2008,9,"Enteric fever",12,"Chongqing",0.340391309576337,""
"2008.09",2008,9,"Enteric fever",38,"Fujian",-0.254687553732194,""
"2008.09",2008,9,"Enteric fever",11,"Gansu",2.4131189465759,""
"2008.09",2008,9,"Enteric fever",128,"Guangdong",0.189084139372006,""
"2008.09",2008,9,"Enteric fever",119,"Guangxi",0.476115688357992,""
"2008.09",2008,9,"Enteric fever",210,"Guizhou",2.8257089460666,""
"2008.09",2008,9,"Enteric fever",1,"Hainan",-0.765732004151574,""
"2008.09",2008,9,"Enteric fever",14,"Hebei",-1.06025201817693,""
"2008.09",2008,9,"Enteric fever",1,"Heilongjiang",-0.758094355844336,""
"2008.09",2008,9,"Enteric fever",16,"Henan",0.115544601383664,""
"2008.09",2008,9,"Enteric fever",37,"Hubei",0.645705376329603,""
"2008.09",2008,9,"Enteric fever",121,"Hunan",0.967093689692071,""
"2008.09",2008,9,"Enteric fever",5,"Inner Mongolia",1.03527583940782,""
"2008.09",2008,9,"Enteric fever",41,"Jiangsu",1.78468777171842,""
"2008.09",2008,9,"Enteric fever",47,"Jiangxi",1.84991446268627,""
"2008.09",2008,9,"Enteric fever",1,"Jilin",-0.0420279635927842,""
"2008.09",2008,9,"Enteric fever",18,"Liaoning",0.472430279374178,""
"2008.09",2008,9,"Enteric fever",1,"Ningxia",-0.271927815868428,""
"2008.09",2008,9,"Enteric fever",0,"Qinghai",-0.781268838692567,""
"2008.09",2008,9,"Enteric fever",3,"Shaanxi",-0.0084178993870676,""
"2008.09",2008,9,"Enteric fever",24,"Shandong",3.77999380560807,""
"2008.09",2008,9,"Enteric fever",5,"Shanghai",1.30915550543518,""
"2008.09",2008,9,"Enteric fever",35,"Shanxi",0.269763471355782,""
"2008.09",2008,9,"Enteric fever",42,"Sichuan",1.14944855595181,""
"2008.09",2008,9,"Enteric fever",1,"Tianjin",-0.367727400941535,""
"2008.09",2008,9,"Enteric fever",0,"Tibet",-0.112806676003707,""
"2008.09",2008,9,"Enteric fever",80,"Xinjiang",2.18962043205034,""
"2008.09",2008,9,"Enteric fever",480,"Yunnan",1.19518833257806,""
"2008.09",2008,9,"Enteric fever",129,"Zhejiang",2.55466661883986,""
"2008.10",2008,10,"Enteric fever",32,"Anhui",1.41079467824432,""
"2008.10",2008,10,"Enteric fever",0,"Beijing",-0.783766296912516,""
"2008.10",2008,10,"Enteric fever",5,"Chongqing",-0.519508510784853,""
"2008.10",2008,10,"Enteric fever",51,"Fujian",0.422253939018643,""
"2008.10",2008,10,"Enteric fever",4,"Gansu",0.0793789127163125,""
"2008.10",2008,10,"Enteric fever",144,"Guangdong",0.568487454950583,""
"2008.10",2008,10,"Enteric fever",85,"Guangxi",-0.317011702047407,""
"2008.10",2008,10,"Enteric fever",147,"Guizhou",1.55692844890183,""
"2008.10",2008,10,"Enteric fever",0,"Hainan",-1.09663004472677,""
"2008.10",2008,10,"Enteric fever",14,"Hebei",-1.06025201817693,""
"2008.10",2008,10,"Enteric fever",3,"Heilongjiang",0.44866808815277,""
"2008.10",2008,10,"Enteric fever",27,"Henan",0.829542270522127,""
"2008.10",2008,10,"Enteric fever",38,"Hubei",0.708154253395578,""
"2008.10",2008,10,"Enteric fever",86,"Hunan",0.037948599824271,""
"2008.10",2008,10,"Enteric fever",1,"Inner Mongolia",-0.789617165650035,""
"2008.10",2008,10,"Enteric fever",62,"Jiangsu",3.30152189810304,""
"2008.10",2008,10,"Enteric fever",53,"Jiangxi",2.30823101564401,""
"2008.10",2008,10,"Enteric fever",3,"Jilin",1.8312184136856,""
"2008.10",2008,10,"Enteric fever",19,"Liaoning",0.579863404129822,""
"2008.10",2008,10,"Enteric fever",1,"Ningxia",-0.271927815868428,""
"2008.10",2008,10,"Enteric fever",0,"Qinghai",-0.781268838692567,""
"2008.10",2008,10,"Enteric fever",1,"Shaanxi",-0.883879435642101,""
"2008.10",2008,10,"Enteric fever",25,"Shandong",3.98474857873053,""
"2008.10",2008,10,"Enteric fever",5,"Shanghai",1.30915550543518,""
"2008.10",2008,10,"Enteric fever",16,"Shanxi",-0.765960530067195,""
"2008.10",2008,10,"Enteric fever",33,"Sichuan",0.470157480478235,""
"2008.10",2008,10,"Enteric fever",2,"Tianjin",-0.00234221274485054,""
"2008.10",2008,10,"Enteric fever",0,"Tibet",-0.112806676003707,""
"2008.10",2008,10,"Enteric fever",54,"Xinjiang",1.2249584254494,""
"2008.10",2008,10,"Enteric fever",470,"Yunnan",1.13288693922685,""
"2008.10",2008,10,"Enteric fever",105,"Zhejiang",1.84458522339667,""
"2008.11",2008,11,"Enteric fever",28,"Anhui",1.00845887694776,""
"2008.11",2008,11,"Enteric fever",1,"Beijing",-0.204299271707054,""
"2008.11",2008,11,"Enteric fever",5,"Chongqing",-0.519508510784853,""
"2008.11",2008,11,"Enteric fever",26,"Fujian",-0.879556623963736,""
"2008.11",2008,11,"Enteric fever",5,"Gansu",0.412770346124825,""
"2008.11",2008,11,"Enteric fever",106,"Guangdong",-0.332595419548538,""
"2008.11",2008,11,"Enteric fever",69,"Guangxi",-0.690248121061712,""
"2008.11",2008,11,"Enteric fever",107,"Guizhou",0.751353530067051,""
"2008.11",2008,11,"Enteric fever",4,"Hainan",0.226962117574012,""
"2008.11",2008,11,"Enteric fever",19,"Hebei",-0.419665980858569,""
"2008.11",2008,11,"Enteric fever",4,"Heilongjiang",1.05204931015132,""
"2008.11",2008,11,"Enteric fever",19,"Henan",0.310271238421426,""
"2008.11",2008,11,"Enteric fever",25,"Hubei",-0.1036811484621,""
"2008.11",2008,11,"Enteric fever",78,"Hunan",-0.17442742071694,""
"2008.11",2008,11,"Enteric fever",2,"Inner Mongolia",-0.33339391438557,""
"2008.11",2008,11,"Enteric fever",66,"Jiangsu",3.59044268408107,""
"2008.11",2008,11,"Enteric fever",37,"Jiangxi",1.08605354109003,""
"2008.11",2008,11,"Enteric fever",1,"Jilin",-0.0420279635927842,""
"2008.11",2008,11,"Enteric fever",28,"Liaoning",1.54676152693062,""
"2008.11",2008,11,"Enteric fever",0,"Ningxia",-0.924554573952656,""
"2008.11",2008,11,"Enteric fever",0,"Qinghai",-0.781268838692567,""
"2008.11",2008,11,"Enteric fever",3,"Shaanxi",-0.0084178993870676,""
"2008.11",2008,11,"Enteric fever",14,"Shandong",1.73244607438346,""
"2008.11",2008,11,"Enteric fever",5,"Shanghai",1.30915550543518,""
"2008.11",2008,11,"Enteric fever",19,"Shanxi",-0.602425161421462,""
"2008.11",2008,11,"Enteric fever",18,"Sichuan",-0.661994311977715,""
"2008.11",2008,11,"Enteric fever",4,"Tianjin",0.728428163648519,""
"2008.11",2008,11,"Enteric fever",0,"Tibet",-0.112806676003707,""
"2008.11",2008,11,"Enteric fever",22,"Xinjiang",0.0376821096328494,""
"2008.11",2008,11,"Enteric fever",288,"Yunnan",-0.000998419765243803,""
"2008.11",2008,11,"Enteric fever",64,"Zhejiang",0.631529506181205,""
"2008.12",2008,12,"Enteric fever",7,"Anhui",-1.10380407985919,""
"2008.12",2008,12,"Enteric fever",0,"Beijing",-0.783766296912516,""
"2008.12",2008,12,"Enteric fever",6,"Chongqing",-0.396665679304683,""
"2008.12",2008,12,"Enteric fever",21,"Fujian",-1.13991873656021,""
"2008.12",2008,12,"Enteric fever",0,"Gansu",-1.25418682091774,""
"2008.12",2008,12,"Enteric fever",69,"Guangdong",-1.209965586824,""
"2008.12",2008,12,"Enteric fever",43,"Guangxi",-1.29675730195996,""
"2008.12",2008,12,"Enteric fever",66,"Guizhou",-0.0743607617385948,""
"2008.12",2008,12,"Enteric fever",1,"Hainan",-0.765732004151574,""
"2008.12",2008,12,"Enteric fever",17,"Hebei",-0.675900395785915,""
"2008.12",2008,12,"Enteric fever",0,"Heilongjiang",-1.36147557784289,""
"2008.12",2008,12,"Enteric fever",9,"Henan",-0.338817551704449,""
"2008.12",2008,12,"Enteric fever",90,"Hubei",3.95549586082629,""
"2008.12",2008,12,"Enteric fever",69,"Hunan",-0.413350443825803,""
"2008.12",2008,12,"Enteric fever",0,"Inner Mongolia",-1.2458404169145,""
"2008.12",2008,12,"Enteric fever",16,"Jiangsu",-0.021067140644231,""
"2008.12",2008,12,"Enteric fever",9,"Jiangxi",-1.05275703937943,""
"2008.12",2008,12,"Enteric fever",0,"Jilin",-0.978651152231974,""
"2008.12",2008,12,"Enteric fever",12,"Liaoning",-0.172168469159686,""
"2008.12",2008,12,"Enteric fever",0,"Ningxia",-0.924554573952656,""
"2008.12",2008,12,"Enteric fever",0,"Qinghai",-0.781268838692567,""
